358;['Duffy', 'Waldorf']
359;['Neal', 'Lancaster']
359;['Dave', 'Barr']
359;['Mike', 'Sullivan']
360;['Wood']
360;['Loren', 'Roberts']
360;['Steve', 'Stricker']
360;['Brian', 'Claar']
360;['Russ', 'Cochran']
361;['Mark']
361;['Payne', 'Stewart']
361;['Billy']
362;['Jerry', 'Kelly']
362;['Tim', 'Simpson']
362;['Olin', 'Browne']
362;['Shane']
363;['Mike', 'Hulbert']
363;['Brian', 'Henninger']
363;['Tiger', 'Woods']
363;['Steve', 'Jurgenson']
368;['Nolan', 'Henke']
368;['Tiger', 'Woods']
369;['Bob', 'Estes']
369;['Billy', 'Andrade']
369;['Duffy', 'Waldorf']
372;['Woods']
377;['Henke']
383;['Henke']
383;['Andrew', 'Magee']
385;['No']
387;['Billy']
387;['World']
387;['Payne', 'Stewart']
388;['Scott', 'Hoch']
389;['Phil', 'Mickelson']
389;['World']
390;['Mark', 'Brooks']
390;['Tom', 'Lehman']
394;['Mauro', 'Silva']
394;['Real', 'Madrid']
401;['Dennis', 'Mitchell']
401;['Donovan', 'Bailey']
402;['Bailey']
403;['Bailey']
404;['Michael', 'Green']
404;['Bailey']
405;['Games']
405;['Bailey']
406;['Bailey']
406;['Zurich']
407;['Zurich']
409;['Jesse', 'Owens']
411;['Gail', 'Devers']
411;['Merlene', 'Ottey']
418;['Michelle', 'Freeman']
419;['Engquist']
422;['Dionne', 'Rose']
423;['Julie', 'Baumann']
424;['Russell']
426;['Svetlana']
428;['Carla', 'Sacramento']
430;['Leah']
432;['Margarita']
433;['Sara']
435;['Crear']
436;['Tony', 'Jarrett']
436;['Britain']
438;['Emilio', 'Valle']
439;['Falk', 'Balzer']
440;['Steve', 'Brown']
441;['Frank']
442;['Jack', 'Pierce']
444;['Fredericks']
445;['Michael', 'Johnson']
446;['Boldon']
447;['Moen']
448;['Patrick', 'Stevens']
449;['Jon', 'Drummond']
450;['Claus']
451;['Ivan', 'Garcia']
453;['Astrid']
454;['Claudia']
455;['Irina']
456;['Valentina']
457;['Stephanie']
461;['William']
462;['Laban']
463;['Koers']
464;['Isaac']
465;['John']
465;['Britain']
466;['Marcus']
468;['Riedel']
469;['Anthony', 'Washington']
472;['Alekna']
473;['Schult']
474;['Andreas', 'Seelig']
475;['Michael']
477;['Gail', 'Devers']
478;['Merlene', 'Ottey']
479;['Gwen', 'Torrence']
481;['Gaines']
482;['Chandra', 'Sturrup']
483;['Irina']
484;['Inger', 'Miller']
486;['Gabriela', 'Szabo']
489;['Sandell']
495;['Zellner']
496;['Samuel']
497;['Derrick', 'Adkins']
498;['Fabrizio', 'Mori']
499;['Nylander']
500;['Thomas']
501;['Rohan', 'Robinson']
502;['Kovacs']
505;['Miles']
506;['Fatima', 'Yusuf']
507;['Anja']
509;['Smith']
509;['Britain']
510;['Linda']
511;['Karin', 'Janke']
513;['Dennis', 'Mitchell']
514;['Michael', 'Green']
515;['Donovan', 'Bailey']
516;['Jon', 'Drummond']
517;['Davidson']
518;['Moen']
519;['Marc', 'Blume']
522;['Norberto', 'Tellez']
523;['Sammy']
524;['Nico']
527;['Rodal']
528;['Craig', 'Winrow']
528;['Britain']
533;['Tim']
539;['Stefka']
540;['Inga']
541;['Alina']
542;['Tatyana']
543;['Haugland']
545;['Yelena']
546;['Natalya']
548;['Daniel']
549;['Bob', 'Kennedy']
550;['Paul']
551;['El']
554;['Tom']
557;['Jonathan', 'Edwards']
557;['Britain']
559;['Kenny', 'Harrison']
560;['Mike', 'Conley']
563;['Carlos']
566;['Tanja']
569;['Rantanen']
571;['Rivero']
572;['Natalya']
573;['Rita']
574;['Jesse', 'Owens']
575;['Donovan', 'Bailey']
575;['Michael', 'Johnson']
576;['Fredericks']
576;['Linford', 'Christie']
576;['Britain']
577;['Michael', 'Green']
577;['Osmond']
578;['Davidson']
579;['Peter', 'Karlsson']
579;['Falk', 'Balzer']
584;['Standard']
585;['Guy']
587;['Didier', 'Ernst']
593;['Kenny', 'Harrison']
593;['Jonathan', 'Edwards']
595;['Games']
595;['Edwards']
596;['Grand']
600;['Dominique']
601;['Germain']
601;['Albert']
607;['Sport']
608;['Torino']
610;['Fabio', 'Capello']
610;['Torino']
610;['Emiliano']
614;['Lanka']
614;['Singer', 'World']
615;['Lanka']
620;['Lanka']
623;['Waugh']
624;['Slater']
626;['Bevan']
627;['Waugh']
628;['Ponting']
629;['Lehmann']
630;['Healy']
631;['Gillespie']
632;['Fleming']
633;['McGrath']
638;['Vass']
638;['Silva']
642;['Healy']
643;['Waugh']
645;['Silva']
648;['McGrath']
